window_id,cycles,class,target_mode,applied_mode,switched,fetched_insts,committed_insts,squashed_insts,branch_mispredicts,commit_blocked_mem_cycles,avg_outstanding_misses_proxy,avg_iq_occupancy,iq_saturation_ratio,branch_recovery_ratio,squash_ratio,commit_activity_ratio,avg_inflight_proxy
4186,5000,High-MLP memory dominated,aggressive,aggressive,0,8546,1680,4571,62,767,9.9676,43.9408,0.3444,0.1196,0.53487,0.196583,82.9072
4187,5000,Control dominated,conservative,conservative,1,7903,1850,4205,55,577,10.2044,45.624,0.3482,0.1096,0.532076,0.234088,83.2204
4188,5000,Serialized-memory dominated,conservative,conservative,0,4970,1892,2824,60,876,7.8084,33.9216,0.2426,0.0758,0.568209,0.380684,61.405
4189,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4155,1751,2082,50,568,8.669,38.3872,0.315,0.0562,0.501083,0.42142,66.918
4190,5000,Control dominated,conservative,aggressive,0,8133,1477,4352,58,705,10.218,45.709,0.3908,0.1134,0.535104,0.181606,84.9922
4191,5000,Control dominated,conservative,conservative,1,9043,1767,4938,67,554,9.611,42.3208,0.329,0.129,0.546058,0.1954,81.5502
4192,5000,Control dominated,conservative,conservative,0,5487,2025,3113,69,638,6.9052,29.5978,0.179,0.0832,0.567341,0.369054,56.2764
4193,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4328,1488,2598,50,562,8.6454,37.7024,0.287,0.069,0.600277,0.343808,67.7898
4194,5000,High-MLP memory dominated,aggressive,aggressive,0,8066,1810,4228,54,825,10.4136,45.8698,0.4238,0.1126,0.524176,0.224399,86.4272
4195,5000,High-MLP memory dominated,aggressive,aggressive,0,8621,1970,4623,57,793,10.002,44.5248,0.3332,0.1172,0.536249,0.228512,83.9172
4196,5000,Control dominated,conservative,conservative,1,8829,1647,4990,63,678,9.73,43.0696,0.4034,0.1302,0.565183,0.186544,83.2632
4197,5000,Resource-contention / compute dominated,aggressive,conservative,0,4957,2062,2612,55,690,8.1778,35.867,0.2644,0.0688,0.526932,0.415977,63.789
4198,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4795,2018,2526,61,685,7.7766,34.1854,0.2492,0.0678,0.526799,0.420855,61.1882
4199,5000,High-MLP memory dominated,aggressive,aggressive,0,7757,1497,4222,52,755,10.3122,46.4322,0.4002,0.1104,0.544283,0.192987,85.6064
4200,5000,High-MLP memory dominated,aggressive,aggressive,0,8200,1901,4285,55,848,10.3582,45.3832,0.334,0.1134,0.522561,0.231829,85.424
4201,5000,Control dominated,conservative,conservative,1,7934,2013,4051,55,691,10.3558,45.9262,0.4252,0.1036,0.510587,0.253718,84.1756
4202,5000,Resource-contention / compute dominated,aggressive,conservative,0,4962,1775,2882,63,593,7.3546,32.5178,0.27,0.0768,0.580814,0.357719,58.9
4203,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4416,1770,2387,50,242,8.4456,37.8204,0.3428,0.064,0.540534,0.400815,66.1008
4204,5000,High-MLP memory dominated,aggressive,aggressive,0,8623,1737,4825,57,866,10.155,44.6416,0.3528,0.126,0.55955,0.201438,86.551
4205,5000,Control dominated,conservative,conservative,1,8437,1742,4592,61,723,9.9006,43.8264,0.453,0.1194,0.544269,0.206471,84.12
4206,5000,High-MLP memory dominated,aggressive,conservative,0,4632,1706,2623,54,752,8.4108,37.0308,0.2826,0.0698,0.566278,0.368307,66.033
4207,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4920,1794,2866,54,595,7.7126,33.6486,0.2344,0.0762,0.58252,0.364634,61.9942
4208,5000,Control dominated,conservative,aggressive,0,8398,1821,4569,56,517,10.0614,44.9232,0.3844,0.119,0.544058,0.216837,84.21
4209,5000,High-MLP memory dominated,aggressive,aggressive,0,8484,1745,4594,62,796,10.1056,44.16,0.427,0.1192,0.54149,0.205681,84.648
4210,5000,Control dominated,conservative,conservative,1,7952,1777,4254,55,703,10.551,45.8072,0.3764,0.1118,0.53496,0.223466,87.2306
4211,5000,Resource-contention / compute dominated,aggressive,conservative,0,4540,1558,2718,55,311,8.2452,35.9512,0.2124,0.0718,0.598678,0.343172,64.7244
4212,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4965,1774,2878,62,674,7.6256,33.4876,0.203,0.077,0.579658,0.357301,60.6498
4213,5000,Control dominated,conservative,aggressive,0,8208,1694,4445,60,644,10.292,44.6588,0.3224,0.116,0.541545,0.206384,84.3676
4214,5000,Control dominated,conservative,conservative,1,8177,1648,4409,64,697,9.8734,43.86,0.3588,0.1162,0.539195,0.201541,81.131
4215,5000,Resource-contention / compute dominated,aggressive,conservative,0,4769,1643,2869,61,674,7.778,34.0634,0.2474,0.0764,0.601594,0.344517,61.9348
4216,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4817,1774,2769,65,456,7.7028,33.986,0.2584,0.0734,0.574839,0.368279,61.4344
4217,5000,Control dominated,conservative,aggressive,0,6918,1530,3649,47,556,10.93,48.096,0.4708,0.0956,0.527465,0.221162,87.7546
4218,5000,Control dominated,conservative,conservative,1,8955,1857,4953,63,510,9.895,43.099,0.3612,0.1288,0.553099,0.20737,83.8698
4219,5000,Control dominated,conservative,conservative,0,5180,1795,3128,64,633,7.2508,30.4618,0.108,0.0834,0.603861,0.346525,58.9022
4220,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4970,1864,2736,59,510,7.8238,34.5434,0.2024,0.073,0.550503,0.37505,62.7266
4221,5000,Control dominated,conservative,aggressive,0,7898,1663,4162,52,451,10.47,46.2666,0.399,0.1086,0.526969,0.21056,85.8724
4222,5000,High-MLP memory dominated,aggressive,aggressive,0,8287,1804,4380,60,885,10.217,44.6876,0.3714,0.1136,0.528539,0.21769,82.7838
4223,5000,Control dominated,conservative,conservative,1,8761,1962,4581,67,615,9.6816,43.062,0.382,0.1194,0.522886,0.223947,79.9678
4224,5000,Resource-contention / compute dominated,aggressive,conservative,0,4635,1835,2512,52,637,8.2688,36.2208,0.271,0.0676,0.541963,0.395901,64.497
4225,5000,Resource-contention / compute dominated,aggressive,aggressive,1,5169,1982,2939,67,517,7.1698,30.7442,0.1736,0.079,0.568582,0.38344,57.3234
4226,5000,Control dominated,conservative,aggressive,0,8422,1765,4425,60,586,10.158,44.36,0.395,0.1146,0.52541,0.20957,84.4266
4227,5000,Control dominated,conservative,conservative,1,7845,1602,4230,54,465,10.312,46.284,0.4482,0.1104,0.539197,0.204207,85.2284
4228,5000,Control dominated,conservative,conservative,0,4763,1614,2999,58,700,7.8374,33.6108,0.187,0.08,0.629645,0.338862,63.1834
4229,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4832,1864,2601,56,679,7.9232,34.692,0.2756,0.0704,0.538286,0.385762,62.3196
4230,5000,Control dominated,conservative,aggressive,0,8212,1491,4492,61,647,10.1348,44.5652,0.385,0.119,0.547004,0.181564,84.1588
4231,5000,Control dominated,conservative,conservative,1,8965,1889,4977,67,508,9.5436,41.998,0.355,0.1264,0.555159,0.210708,80.1076
4232,5000,Resource-contention / compute dominated,aggressive,conservative,0,4908,1952,2673,70,502,7.3604,32.4258,0.2084,0.0724,0.544621,0.397718,58.7378
4233,5000,Resource-contention / compute dominated,aggressive,aggressive,1,5020,1820,2798,60,730,7.7356,33.3398,0.2248,0.0744,0.557371,0.36255,61.2018
4234,5000,Control dominated,conservative,aggressive,0,8707,1776,4908,63,738,9.9196,43.1126,0.3724,0.1282,0.563684,0.203974,83.7406
4235,5000,Control dominated,conservative,conservative,1,8327,1904,4420,59,738,10.043,44.6258,0.3584,0.116,0.530803,0.228654,82.8434
4236,5000,High-MLP memory dominated,aggressive,conservative,0,4601,1946,2460,56,767,8.2168,35.5234,0.2854,0.0656,0.534666,0.422952,63.2
4237,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4832,1768,2640,65,652,7.7984,33.8346,0.2246,0.0712,0.546358,0.365894,61.1132
4238,5000,High-MLP memory dominated,aggressive,aggressive,0,8817,1864,4752,63,890,9.8536,43.583,0.4018,0.123,0.538959,0.21141,82.3602
4239,5000,High-MLP memory dominated,aggressive,aggressive,0,7539,1763,4132,51,752,10.4284,46.3916,0.4246,0.1082,0.548083,0.233851,85.602
4240,5000,High-MLP memory dominated,aggressive,aggressive,0,8095,1798,4225,59,879,10.3012,45.243,0.3912,0.11,0.521927,0.222112,84.0688
4241,5000,High-MLP memory dominated,aggressive,aggressive,0,8212,1777,4287,54,798,10.285,45.5924,0.3838,0.1116,0.522041,0.216391,84.3156
4242,5000,Control dominated,conservative,conservative,1,7292,1609,3908,51,600,10.5802,47.1824,0.4444,0.1026,0.53593,0.220653,86.3176
4243,5000,Resource-contention / compute dominated,aggressive,conservative,0,4975,1745,2970,63,407,7.5492,33.202,0.2018,0.0794,0.596985,0.350754,61.1536
4244,5000,Resource-contention / compute dominated,aggressive,aggressive,1,5067,2017,2659,64,555,7.5086,32.11,0.2466,0.071,0.524768,0.398066,58.4546
4245,5000,Control dominated,conservative,aggressive,0,9006,1776,5105,64,523,9.8288,42.6906,0.3694,0.1322,0.566844,0.197202,83.5624
4246,5000,Control dominated,conservative,conservative,1,7847,1886,4300,52,546,10.3762,45.9076,0.3522,0.1124,0.54798,0.240347,85.1086
4247,5000,Resource-contention / compute dominated,aggressive,conservative,0,5057,1882,2834,66,667,7.356,31.2214,0.2042,0.0766,0.560411,0.372157,58.8636
4248,5000,Resource-contention / compute dominated,aggressive,aggressive,1,5169,1859,2906,64,633,7.3628,32.7222,0.2434,0.0776,0.562198,0.359644,58.9426
4249,5000,Control dominated,conservative,aggressive,0,7167,1476,3954,51,647,10.6804,47.5798,0.4894,0.1038,0.551695,0.205944,88.5394
4250,5000,Control dominated,conservative,conservative,1,8718,1800,4701,61,454,9.9786,43.794,0.3702,0.1208,0.539229,0.206469,83.5684
4251,5000,Resource-contention / compute dominated,aggressive,conservative,0,4970,1880,2778,73,469,7.3224,31.6264,0.191,0.0752,0.558954,0.37827,58.2734
4252,5000,High-MLP memory dominated,aggressive,aggressive,1,4554,1492,2790,53,806,8.3072,37.188,0.2906,0.0744,0.612648,0.327624,66.5286
4253,5000,Control dominated,conservative,aggressive,0,8525,1707,4504,65,597,9.7998,43.6842,0.4168,0.1174,0.528328,0.200235,81.7986
4254,5000,Control dominated,conservative,conservative,1,8136,1708,4370,60,702,10.159,44.7036,0.3378,0.1134,0.537119,0.209931,83.2562
4255,5000,Resource-contention / compute dominated,aggressive,conservative,0,4526,1707,2681,52,590,8.4042,36.9416,0.2752,0.0714,0.592355,0.377154,66.1816
4256,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4877,1880,2662,61,589,8.1398,35.1108,0.2154,0.0718,0.545827,0.385483,63.5264
4257,5000,High-MLP memory dominated,aggressive,aggressive,0,8825,1856,4801,64,752,9.9526,42.8142,0.3864,0.1246,0.544023,0.210312,82.5264
4258,5000,High-MLP memory dominated,aggressive,aggressive,0,7533,1427,4115,52,796,10.7578,46.8224,0.4396,0.107,0.546263,0.189433,87.1194
4259,5000,High-MLP memory dominated,aggressive,aggressive,0,9287,1981,5159,71,847,9.42,41.1892,0.3756,0.1348,0.555508,0.213309,79.7284
4260,5000,Control dominated,conservative,conservative,1,8466,1783,4534,63,648,10.0778,43.9664,0.3694,0.1182,0.535554,0.210607,82.2206
