window_id,cycles,class,target_mode,applied_mode,switched,fetched_insts,committed_insts,squashed_insts,branch_mispredicts,commit_blocked_mem_cycles,avg_outstanding_misses_proxy,avg_iq_occupancy,iq_saturation_ratio,branch_recovery_ratio,squash_ratio,commit_activity_ratio,avg_inflight_proxy
21,5000,Resource-contention / compute dominated,aggressive,aggressive,0,4096,4096,0,0,96,30.4384,2.6784,0,0,0,1,6.088
22,5000,Resource-contention / compute dominated,aggressive,aggressive,0,3712,3712,0,0,87,30.5836,2.4528,0,0,0,1,5.5432
23,5000,Resource-contention / compute dominated,aggressive,aggressive,0,4096,4098,0,0,99,30.4262,2.6806,0,0,0,1.00049,6.0956
24,5000,Resource-contention / compute dominated,aggressive,aggressive,0,4096,4094,0,0,94,30.4466,2.7442,0,0,0,0.999512,6.1504
25,5000,Resource-contention / compute dominated,aggressive,aggressive,0,3752,3743,0,0,89,30.5506,2.4174,0,0,0,0.997601,5.5464
26,5000,Resource-contention / compute dominated,aggressive,aggressive,0,4176,4176,0,0,96,30.424,2.7896,0,0,0,1,6.2608
27,5000,Resource-contention / compute dominated,aggressive,aggressive,0,4104,4113,0,0,96,30.4384,2.6786,0,0,0,1.00219,6.0936
28,5000,Resource-contention / compute dominated,aggressive,aggressive,0,4096,4096,0,0,96,30.4384,2.6784,0,0,0,1,6.088
29,5000,Resource-contention / compute dominated,aggressive,aggressive,0,3712,3712,0,0,87,30.5836,2.4528,0,0,0,1,5.5432
30,5000,Resource-contention / compute dominated,aggressive,aggressive,0,4096,4096,0,0,96,30.4384,2.6784,0,0,0,1,6.088
31,5000,Resource-contention / compute dominated,aggressive,aggressive,0,4096,4096,0,0,96,30.4382,2.6784,0,0,0,1,6.088
32,5000,Resource-contention / compute dominated,aggressive,aggressive,0,3712,3712,0,0,87,30.5836,2.5072,0,0,0,1,5.5988
33,5000,Resource-contention / compute dominated,aggressive,aggressive,0,4523,4255,166,11,277,29.8382,2.826,0,0.0048,0.0367013,0.940747,8.2948
34,5000,High-MLP memory dominated,aggressive,aggressive,0,5822,5746,0,0,2235,39.4664,9.2876,0,0,0,0.986946,68.0514
35,5000,High-MLP memory dominated,aggressive,aggressive,0,5051,4959,0,0,2144,39.4686,8.62,0,0,0,0.981786,64.6598
36,5000,High-MLP memory dominated,aggressive,aggressive,0,5675,5799,0,0,2247,40.2346,9.638,0,0,0,1.02185,72.1928
