experiment,type,simTicks,simInsts,ipc,cpi,runtime_dynamic_power_W,runtime_dynamic_energy_J,total_runtime_energy_J,total_windows,switch_count,gate_leakage_W,hostSeconds,meta_cmd,meta_maxinsts,meta_outdir,meta_run_tag,meta_summary_file,meta_timestamp,meta_workload_args,meta_workload_path,numCycles,result_dir,simOps,simSeconds,subthreshold_leakage_W,meta_num_cores,avg_avg_inflight_proxy,avg_avg_outstanding_misses_proxy,avg_branch_recovery_ratio,avg_commit_activity_ratio,avg_iq_saturation_ratio,avg_squash_ratio,class_Control_dominated_count,class_Control_dominated_pct,class_High_MLP_memory_dominated_count,class_High_MLP_memory_dominated_pct,class_Resource_contention___compute_dominated_count,class_Resource_contention___compute_dominated_pct,meta_window_cycles,mode_aggressive_count,mode_aggressive_pct,mode_conservative_count,mode_conservative_pct,switch_pct,class_Serialized_memory_dominated_count,class_Serialized_memory_dominated_pct,meta_conservative_dispatch_width,meta_conservative_fetch_width,meta_conservative_inflight_cap,meta_conservative_iq_cap,meta_conservative_lsq_cap,meta_conservative_rename_width,meta_extra_params,meta_outdir_base,mode_control_profile_count,mode_control_profile_pct,mode_high_mlp_profile_count,mode_high_mlp_profile_pct,mode_resource_profile_count,mode_resource_profile_pct,mode_serialized_profile_count,mode_serialized_profile_pct
hello_manual,baseline,17764000,5020,0.141293,7.077490,,,,,,,0.20,/home/rock/project/gem5/build/ARM/gem5.opt --outdir=/home/rock/project/gem5/runs/baseline/hello_manual/latest /home/rock/project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 -c tests/test-progs/hello/bin/arm/linux/hello,50000000,/home/rock/project/gem5/runs/baseline/hello_manual/latest,hello_manual,/home/rock/project/gem5/runs/baseline/hello_manual/latest/baseline_config_summary.md,2026-03-11T20:28:58-04:00,,tests/test-progs/hello/bin/arm/linux/hello,35529,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\hello_manual\latest,5825,0.000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iq_pressure_stress,baseline,706078000,5000003,3.540685,0.282431,,,,,,,8.74,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/iq_pressure_stress/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c workloads/iq_pressure_stress/bin/arm/linux/iq_pressure_stress --options=50000\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/iq_pressure_stress/latest,iq_pressure_stress,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/iq_pressure_stress/latest/baseline_config_summary.md,2026-04-13T08:54:42-04:00,50000 1,workloads/iq_pressure_stress/bin/arm/linux/iq_pressure_stress,1412157,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\iq_pressure_stress\latest,5001036,0.000706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
latest,baseline,16358088000,50000001,1.528296,0.654324,218.909,3.58093,3.73823,,,0.330607,375.13,/home/rock/project/gem5/build/ARM/gem5.opt --outdir=/home/rock/project/gem5/runs/baseline/latest /home/rock/project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 -c workloads/adaptive_phase_bias/bin/arm/linux/adaptive_phase_bias --options=200\ 200\ 400\ 1,50000000,/home/rock/project/gem5/runs/baseline/latest,,/home/rock/project/gem5/runs/baseline/latest/baseline_config_summary.md,2026-03-11T16:37:50-04:00,200 200 400 1,workloads/adaptive_phase_bias/bin/arm/linux/adaptive_phase_bias,32716177,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\latest,50000010,0.016358,9.28566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsq_pressure_stress,baseline,1366028000,5000004,1.830124,0.546411,,,,,,,15.08,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/lsq_pressure_stress/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c workloads/lsq_pressure_stress/bin/arm/linux/lsq_pressure_stress --options=20000\ 3\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/lsq_pressure_stress/latest,lsq_pressure_stress,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/lsq_pressure_stress/latest/baseline_config_summary.md,2026-04-13T08:54:47-04:00,20000 3 1,workloads/lsq_pressure_stress/bin/arm/linux/lsq_pressure_stress,2732057,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\lsq_pressure_stress\latest,5032781,0.001366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixed_mc4,baseline,1081649000,9276152,,,,,,,,,28.85,,,,,,,,,,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\mixed_mc4\latest,10104744,0.001082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase_scan_mix,baseline,53578800500,50000001,0.466602,2.143152,102.464,5.48991,6.00514,,,0.330607,909.74,/home/rock/project/gem5/build/ARM/gem5.opt --outdir=/home/rock/project/gem5/runs/baseline/phase_scan_mix/latest /home/rock/project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 -c workloads/phase_scan_mix/bin/arm/linux/phase_scan_mix --options=524288\ 24\ 1,50000000,/home/rock/project/gem5/runs/baseline/phase_scan_mix/latest,phase_scan_mix,/home/rock/project/gem5/runs/baseline/phase_scan_mix/latest/baseline_config_summary.md,2026-03-11T22:49:12-04:00,524288 24 1,workloads/phase_scan_mix/bin/arm/linux/phase_scan_mix,107157602,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\phase_scan_mix\latest,54049888,0.053579,9.28566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase_scan_mix_10m_baseline,baseline,13011539000,10000000,0.384274,2.602308,81.0379,1.05443,1.17955,,,0.330607,180.91,/home/rock/project/gem5/build/ARM/gem5.opt --outdir=/home/rock/project/gem5/runs/baseline/phase_scan_mix_10m_baseline/latest /home/rock/project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=10000000 -c workloads/phase_scan_mix/bin/arm/linux/phase_scan_mix --options=524288\ 24\ 1,10000000,/home/rock/project/gem5/runs/baseline/phase_scan_mix_10m_baseline/latest,phase_scan_mix_10m_baseline,/home/rock/project/gem5/runs/baseline/phase_scan_mix_10m_baseline/latest/baseline_config_summary.md,2026-03-26T12:55:46-04:00,524288 24 1,workloads/phase_scan_mix/bin/arm/linux/phase_scan_mix,26023079,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\phase_scan_mix_10m_baseline\latest,11747392,0.013012,9.28566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase_scan_mix_10m_baseline_iqrebuild,baseline,13011539000,10000000,0.384274,2.602308,,,,,,,193.48,/home/rock/project/gem5/build/ARM/gem5.opt --outdir=/home/rock/project/gem5/runs/baseline/phase_scan_mix_10m_baseline_iqrebuild/latest /home/rock/project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=10000000 -c workloads/phase_scan_mix/bin/arm/linux/phase_scan_mix --options=524288\ 24\ 1,10000000,/home/rock/project/gem5/runs/baseline/phase_scan_mix_10m_baseline_iqrebuild/latest,phase_scan_mix_10m_baseline_iqrebuild,/home/rock/project/gem5/runs/baseline/phase_scan_mix_10m_baseline_iqrebuild/latest/baseline_config_summary.md,2026-03-26T20:54:17-04:00,524288 24 1,workloads/phase_scan_mix/bin/arm/linux/phase_scan_mix,26023079,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\phase_scan_mix_10m_baseline_iqrebuild\latest,11747392,0.013012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase_scan_mix_2m_baseline,baseline,2268186500,2000000,0.440881,2.268187,,,,,,,23.69,/home/rock/project/gem5/build/ARM/gem5.opt --outdir=/home/rock/project/gem5/runs/baseline/phase_scan_mix_2m_baseline/latest /home/rock/project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=2000000 -c workloads/phase_scan_mix/bin/arm/linux/phase_scan_mix --options=524288\ 24\ 1,2000000,/home/rock/project/gem5/runs/baseline/phase_scan_mix_2m_baseline/latest,phase_scan_mix_2m_baseline,/home/rock/project/gem5/runs/baseline/phase_scan_mix_2m_baseline/latest/baseline_config_summary.md,2026-03-26T12:53:20-04:00,524288 24 1,workloads/phase_scan_mix/bin/arm/linux/phase_scan_mix,4536374,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\phase_scan_mix_2m_baseline\latest,2500001,0.002268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase_scan_mix_5m_baseline_direct,baseline,5884015500,5000000,0.424880,2.353606,53.1562,0.312772,0.369354,,,0.330607,77.68,,,,,,,,,11768032,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\phase_scan_mix_5m_baseline_direct\latest,6250001,0.005884,9.28566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polybench_atax_smoke,baseline,525264000,1000004,0.951905,1.050525,,,,,,,13.53,/home/rock/project/gem5/build/ARM/gem5.opt --outdir=/home/rock/project/gem5/runs/baseline/polybench_atax_smoke/latest /home/rock/project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=1000000 -c workloads/external/polybench-c/build-arm/atax/atax,1000000,/home/rock/project/gem5/runs/baseline/polybench_atax_smoke/latest,polybench_atax_smoke,/home/rock/project/gem5/runs/baseline/polybench_atax_smoke/latest/baseline_config_summary.md,2026-03-12T17:09:45-04:00,,workloads/external/polybench-c/build-arm/atax/atax,1050529,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\polybench_atax_smoke\latest,1200753,0.000525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polybench_atax_smoke_postfix,baseline,525264000,1000004,0.951905,1.050525,,,,,,,15.98,/home/rock/project/gem5/build/ARM/gem5.opt --outdir=/home/rock/project/gem5/runs/baseline/polybench_atax_smoke_postfix/latest /home/rock/project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=1000000 -c workloads/external/polybench-c/build-arm/atax/atax,1000000,/home/rock/project/gem5/runs/baseline/polybench_atax_smoke_postfix/latest,polybench_atax_smoke_postfix,/home/rock/project/gem5/runs/baseline/polybench_atax_smoke_postfix/latest/baseline_config_summary.md,2026-03-31T11:47:14-04:00,,workloads/external/polybench-c/build-arm/atax/atax,1050529,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\polybench_atax_smoke_postfix\latest,1200753,0.000525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rename_dispatch_stress,baseline,1488200500,5000003,1.679882,0.595280,,,,,,,10.42,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/rename_dispatch_stress/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c workloads/rename_dispatch_stress/bin/arm/linux/rename_dispatch_stress --options=200000\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/rename_dispatch_stress/latest,rename_dispatch_stress,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/rename_dispatch_stress/latest/baseline_config_summary.md,2026-04-13T08:54:52-04:00,200000 1,workloads/rename_dispatch_stress/bin/arm/linux/rename_dispatch_stress,2976402,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\rename_dispatch_stress\latest,5000012,0.001488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scan_gapbs_bc_g18_baseline,baseline,1833343000,5000001,1.363629,0.733337,,,,,,,13.46,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_bc_g18_baseline/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/bc --options=-g\ 18\ -n\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_bc_g18_baseline/latest,scan_gapbs_bc_g18_baseline,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_bc_g18_baseline/latest/baseline_config_summary.md,2026-04-02T14:07:36-04:00,-g 18 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/bc,3666687,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\scan_gapbs_bc_g18_baseline\latest,5156777,0.001833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scan_gapbs_bfs_g18_baseline,baseline,1815631000,5000000,1.376931,0.726253,,,,,,,13.71,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_bfs_g18_baseline/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/bfs --options=-g\ 18\ -n\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_bfs_g18_baseline/latest,scan_gapbs_bfs_g18_baseline,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_bfs_g18_baseline/latest/baseline_config_summary.md,2026-04-02T14:07:04-04:00,-g 18 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/bfs,3631263,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\scan_gapbs_bfs_g18_baseline\latest,5156438,0.001816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scan_gapbs_cc_g18_baseline,baseline,1815584000,5000000,1.376967,0.726234,,,,,,,14.53,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_cc_g18_baseline/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/cc --options=-g\ 18\ -n\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_cc_g18_baseline/latest,scan_gapbs_cc_g18_baseline,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_cc_g18_baseline/latest/baseline_config_summary.md,2026-04-02T14:03:04-04:00,-g 18 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/cc,3631169,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\scan_gapbs_cc_g18_baseline\latest,5156437,0.001816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scan_gapbs_cc_sv_g18_baseline,baseline,1830642000,5000001,1.365641,0.732257,,,,,,,13.55,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_cc_sv_g18_baseline/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/cc_sv --options=-g\ 18\ -n\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_cc_sv_g18_baseline/latest,scan_gapbs_cc_sv_g18_baseline,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_cc_sv_g18_baseline/latest/baseline_config_summary.md,2026-04-02T14:09:57-04:00,-g 18 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/cc_sv,3661285,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\scan_gapbs_cc_sv_g18_baseline\latest,5156425,0.001831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scan_gapbs_pr_g18_baseline,baseline,1824271500,5000003,1.370410,0.729708,,,,,,,13.60,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_pr_g18_baseline/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/pr --options=-g\ 18\ -n\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_pr_g18_baseline/latest,scan_gapbs_pr_g18_baseline,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_pr_g18_baseline/latest/baseline_config_summary.md,2026-04-02T14:08:07-04:00,-g 18 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/pr,3648544,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\scan_gapbs_pr_g18_baseline\latest,5157066,0.001824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scan_gapbs_sssp_g18_baseline,baseline,1837936000,5000002,1.360222,0.735174,,,,,,,15.12,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_sssp_g18_baseline/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/sssp --options=-g\ 18\ -n\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_sssp_g18_baseline/latest,scan_gapbs_sssp_g18_baseline,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_sssp_g18_baseline/latest/baseline_config_summary.md,2026-04-02T14:03:38-04:00,-g 18 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/sssp,3675873,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\scan_gapbs_sssp_g18_baseline\latest,5155884,0.001838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scan_gapbs_tc_g18_baseline,baseline,1898370000,5000001,1.316919,0.759348,,,,,,,17.64,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_tc_g18_baseline/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/tc --options=-g\ 18\ -n\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_tc_g18_baseline/latest,scan_gapbs_tc_g18_baseline,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/scan_gapbs_tc_g18_baseline/latest/baseline_config_summary.md,2026-04-02T14:04:12-04:00,-g 18 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/tc,3796741,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\scan_gapbs_tc_g18_baseline\latest,5156337,0.001898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_adi_baseline,baseline,4110259000,5000001,0.608234,1.644103,,,,,,,24.64,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_adi_baseline/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/adi/adi,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_adi_baseline/latest,screen_adi_baseline,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_adi_baseline/latest/baseline_config_summary.md,2026-04-02T13:52:17-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/adi/adi,8220519,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\screen_adi_baseline\latest,6426698,0.004110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_durbin_baseline,baseline,1295078000,5000000,1.930385,0.518031,,,,,,,23.37,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_durbin_baseline/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/durbin/durbin,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_durbin_baseline/latest,screen_durbin_baseline,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_durbin_baseline/latest/baseline_config_summary.md,2026-04-02T13:46:28-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/durbin/durbin,2590157,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\screen_durbin_baseline\latest,8760578,0.001295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_fdtd2d_baseline,baseline,3449679000,5000002,0.724705,1.379871,,,,,,,23.71,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_fdtd2d_baseline/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/fdtd-2d/fdtd-2d,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_fdtd2d_baseline/latest,screen_fdtd2d_baseline,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_fdtd2d_baseline/latest/baseline_config_summary.md,2026-04-02T13:52:17-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/fdtd-2d/fdtd-2d,6899359,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\screen_fdtd2d_baseline\latest,6427270,0.003450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_floyd_baseline,baseline,1171702500,5000004,2.133648,0.468681,,,,,,,13.49,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_floyd_baseline/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/floyd-warshall/floyd-warshall,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_floyd_baseline/latest,screen_floyd_baseline,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_floyd_baseline/latest/baseline_config_summary.md,2026-04-02T13:47:45-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/polybench-c/build-arm/floyd-warshall/floyd-warshall,2343406,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\screen_floyd_baseline\latest,5001015,0.001172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_gapbs_bfs_g18_baseline,baseline,1815631000,5000000,1.376931,0.726253,,,,,,,18.37,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_gapbs_bfs_g18_baseline/latest /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/bfs --options=-g\ 18\ -n\ 1,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_gapbs_bfs_g18_baseline/latest,screen_gapbs_bfs_g18_baseline,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/baseline/screen_gapbs_bfs_g18_baseline/latest/baseline_config_summary.md,2026-04-02T13:48:55-04:00,-g 18 -n 1,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/external/gapbs/bfs,3631263,C:\Users\garsy\Documents\18742project\gem5\runs\baseline\screen_gapbs_bfs_g18_baseline\latest,5156438,0.001816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
